Date,Week,Period,Customer,Sales Channel,Sales Rep,Item Class,Coffee Size,Item / Memo,Document Number,Location,Revenue,Quantity,Units Sold,Unit,Unit Multiplier,Package Lbs,Weight Source,Multiplier Source,Weight Review,Lbs,$/LB,Snapshot Date
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842147,PNW : 2ROASTERY (PNW),3329.4,60.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,887.84,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842147,PNW : 2ROASTERY (PNW),2219.6,40.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,591.8933333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842147,PNW : 2ROASTERY (PNW),9988.2,180.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,2663.52,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842147,PNW : 2ROASTERY (PNW),9390.6,180.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,2086.8,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842147,PNW : 2ROASTERY (PNW),9820.8,160.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,2182.3999999999996,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842148,PNW : 2ROASTERY (PNW),2611.2,40.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,696.3199999999999,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842148,PNW : 2ROASTERY (PNW),1305.6,20.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,348.15999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842148,PNW : 2ROASTERY (PNW),1227.6,20.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,272.79999999999995,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,GCASE Org Regenerative Certified Peru GW (10oz),INV842150,PNW : 2ROASTERY (PNW),5222.4,80.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,True,3.75,1392.6399999999999,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Honduras GW (10oz),INV842150,PNW : 2ROASTERY (PNW),3916.8,60.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,1044.48,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842150,PNW : 2ROASTERY (PNW),1305.6,20.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,348.15999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842150,PNW : 2ROASTERY (PNW),1305.6,20.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,348.15999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842150,PNW : 2ROASTERY (PNW),3916.8,60.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,1044.48,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842150,PNW : 2ROASTERY (PNW),1227.6,20.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,272.79999999999995,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842151,PNW : 2ROASTERY (PNW),11048.4,180.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,2455.2,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Magic GW (12oz),INV842151,PNW : 2ROASTERY (PNW),8593.2,140.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,1909.6000000000001,2026-07-21
2026-05-07,(26-May) 19,May 2026,UNFI - United Natural Foods Inc.,Grocery : Grocery Distributor,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Venice GW (12oz),INV842151,PNW : 2ROASTERY (PNW),2455.2,40.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,545.5999999999999,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kobos: Web Orders,E-Commerce : Other E-Commerce,- House Account -,Finished Goods: Tea,- None -,"Irish Breakfast Tea, 8oz, Kobos",INV842156,PNW : 2ROASTERY (PNW),20.8,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kobos: Web Orders,E-Commerce : Other E-Commerce,- House Account -,Finished Goods: Roasted Coffee,1lb,Conv Cof: Espresso Classico Kobos (1lb) WB,INV842156,PNW : 2ROASTERY (PNW),30.98,2.0,1.0,,1.0,1.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,1.0,30.98,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kobos: Web Orders,E-Commerce : Other E-Commerce,- House Account -,Finished Goods: Roasted Coffee,1lb,Conv Cof: Italian Roast Kobos (1lb) WB,INV842157,PNW : 2ROASTERY (PNW),92.94,6.0,1.0,,1.0,1.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,1.0,92.94,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kobos: Web Orders,E-Commerce : Other E-Commerce,- House Account -,Finished Goods: Tea,- None -,"Earl Grey Tea, 8oz, Kobos",INV842158,PNW : 2ROASTERY (PNW),10.4,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Kobos: Web Orders,E-Commerce : Other E-Commerce,- House Account -,Finished Goods: Tea,- None -,"Earl Grey Tea, 16oz, Kobos",INV842158,PNW : 2ROASTERY (PNW),41.6,2.0,2.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Western Bagel Too,Foodservice : Foodservice Direct,Jonathan Ghattas,Brewing Equipment,- None -,Curtis 1.5 Gal Gravity Server - No Logo TXSG1501S600,INV842160,LA : 1ROASTERY (LA),470.0,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Ancillary Products,- None -,Bunn Sure Immersion Coffee Paper Filters 1 Roll,INV842162,PNW : 2ROASTERY (PNW),114.56,4.0,4.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Org Rose City GW (5lb) Drip/Pour Over,INV842162,PNW : 2ROASTERY (PNW),140.16,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,28.032,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Organic French: Bitches Brew labeled as Org. French (5lb),INV842162,PNW : 2ROASTERY (PNW),259.56,6.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,51.912,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Organic French: Bitches Brew labeled as Org. French (5lb) Drip,INV842162,PNW : 2ROASTERY (PNW),86.52,2.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,17.304,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Org Colombia GW (5lb),INV842162,PNW : 2ROASTERY (PNW),94.38,2.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,18.875999999999998,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,5lb,Org Decaf: Rose City GW (5lb) Drip/Pour Over,INV842162,PNW : 2ROASTERY (PNW),135.27,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,27.054000000000002,2026-07-21
2026-05-07,(26-May) 19,May 2026,Legacy Health,Foodservice : Foodservice Direct,Ken Kiggins,Finished Goods: Roasted Coffee,PP,Organic French: Bitches Brew labeled as Org. French 3.5oz PP,INV842162,PNW : 2ROASTERY (PNW),715.59,378.0,378.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,Mirriam Morris,Foodservice : Foodservice Direct,Jeffrey Chean,Finished Goods: Roasted Coffee,1lb,Org Black Gold GW (1lb) Drip/Pour Over,INV842167,LA : 1ROASTERY (LA),39.86,2.0,1.0,,1.0,1.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,1.0,39.86,2026-07-21
2026-05-07,(26-May) 19,May 2026,Mirriam Morris,Foodservice : Foodservice Direct,Jeffrey Chean,Finished Goods: Roasted Coffee,1lb,Org Bitches Brew GW (1lb) Drip/Pour Over,INV842167,LA : 1ROASTERY (LA),39.86,2.0,1.0,,1.0,1.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,1.0,39.86,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842169,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV842170,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market PNW,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842171,PNW : 2ROASTERY (PNW),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV842172,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842173,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Moby's Coffee & Tea,Foodservice : Foodservice Direct,Carlos Acuna,Finished Goods: Roasted Coffee,5lb,Org Angel City GW (5lb),INV842175,LA : 1ROASTERY (LA),371.95,5.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,74.39,2026-07-21
2026-05-07,(26-May) 19,May 2026,Moby's Coffee & Tea,Foodservice : Foodservice Direct,Carlos Acuna,Finished Goods: Roasted Coffee,5lb,Org Tres Tonos GW (5lb),INV842175,LA : 1ROASTERY (LA),223.17,3.0,1.0,,1.0,5.0,Sum of # of Units x weight by lbs,Not used - authoritative units,False,5.0,44.634,2026-07-21
2026-05-07,(26-May) 19,May 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842176,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-05-07,(26-May) 19,May 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842176,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-05-07,(26-May) 19,May 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842176,PNW : 2ROASTERY (PNW),66.48,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,17.728,2026-07-21
2026-05-07,(26-May) 19,May 2026,Market of Choice,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842176,PNW : 2ROASTERY (PNW),125.16,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,27.813333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842177,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842179,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842180,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz),INV842181,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842181,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz),INV842182,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Employee Free Coffee/Tea Program,Corporate,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz) Drip/Pour over,INV842183,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Big Easy GW (12oz) Drip/Pour Over,INV842185,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842185,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842186,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842187,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Joe Blend GW (12oz),INV842187,LA : 1ROASTERY (LA),11.58,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,15.44,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Volcan GW (12oz),INV842187,LA : 1ROASTERY (LA),11.77,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,15.693333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Sumatra GW (12oz),INV842187,LA : 1ROASTERY (LA),14.67,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,19.56,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Papua New Guinea GW (12oz),INV842187,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,17.64,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Decaf: Angel City GW (12oz),INV842187,LA : 1ROASTERY (LA),13.54,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,18.05333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz),INV842188,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Ethiopia Heirloom Bl GW (12oz),INV842188,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Ancillary Products,- None -,"2l&B Sachets, 15ct: Chamomile Flowers",INV842189,LA : 1ROASTERY (LA),9.35,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Ancillary Products,- None -,"2l&B Sachets, 15ct: Mountain High Chai",INV842189,LA : 1ROASTERY (LA),9.35,1.0,1.0,,1.0,0.0,Fallback parser,Legacy fallback,True,0.0,0.0,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Wild Bloom Blend GW (10oz) Drip/Pour over,INV842189,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Round Midnight Blend GW (10oz) Drip/Pour over,INV842189,LA : 1ROASTERY (LA),13.23,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,21.168,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Black Gold GW (12oz) Drip/Pour Over,INV842189,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz) Drip/Pour Over,INV842189,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Venice GW (12oz) Drip/Pour Over,INV842189,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Decaf: Bitches Brew GW (12oz),INV842191,LA : 1ROASTERY (LA),19.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,25.333333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Decaf: Black Magic GW (12oz),INV842191,LA : 1ROASTERY (LA),19.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,25.333333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Nicaragua GW (10oz),INV842192,LA : 1ROASTERY (LA),70.74,1.0,6.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,3.75,18.863999999999997,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Brazil GW (12oz),INV842192,LA : 1ROASTERY (LA),66.72,1.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,14.826666666666666,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Black Magic GW (12oz),INV842193,LA : 1ROASTERY (LA),12.49,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,16.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GWC Samples,Foodservice : Foodservice Direct,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Decaf: Black Magic GW (12oz),INV842193,LA : 1ROASTERY (LA),13.54,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,18.05333333333333,2026-07-21
2026-05-07,(26-May) 19,May 2026,Whole Foods Market,Grocery : Grocery Direct,Kristen Springer,Finished Goods: Roasted Coffee,12oz,Org Bitches Brew GW (12oz),INV842196,LA : 1ROASTERY (LA),133.44,2.0,6.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,4.5,29.653333333333332,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,10oz,Org Regenerative Certified Peru GW (10oz),INV842197,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.625,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.625,28.8,2026-07-21
2026-05-07,(26-May) 19,May 2026,GW Internet,E-Commerce : GroundworkCoffee.com,- House Account -,Finished Goods: Roasted Coffee,12oz,Org Spring Seasonal Sundew (12oz) Drip/Pour Over,INV842197,LA : 1ROASTERY (LA),18.0,1.0,1.0,,1.0,0.75,Sum of # of Units x weight by lbs,Not used - authoritative units,False,0.75,24.0,2026-07-21
